Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID,Variance
2022-06-26,HR,Travel,East,31677,137217,Bank Transfer,TXN108116,105540
2021-03-30,IT,Salaries,Central,123918,168585,UPI,TXN108117,44667
2021-08-01,Finance,Travel,North,99501,71056,Bank Transfer,TXN108118,-28445
2023-04-14,HR,Utilities,North,86881,115114,UPI,TXN108119,28233
2021-09-23,Sales,Salaries,West,48724,163456,Card,TXN108120,114732
2023-07-01,Marketing,Infrastructure,West,85153,77580,UPI,TXN108121,-7573
2021-10-20,IT,Training,Central,78108,24589,Card,TXN108122,-53519
2021-11-29,Finance,Marketing,North,61411,19984,Card,TXN108123,-41427
2023-10-02,Sales,Salaries,West,114012,98750,UPI,TXN108124,-15262
2021-02-16,Operations,Salaries,East,67676,24447,Bank Transfer,TXN108125,-43229
2022-09-14,HR,Salaries,North,40182,133968,Bank Transfer,TXN108126,93786
2022-03-03,Sales,Travel,East,93042,27560,Bank Transfer,TXN108127,-65482
2021-07-29,Finance,Utilities,South,11957,110109,UPI,TXN108128,98152
2023-06-07,IT,Training,Central,56009,12323,Card,TXN108129,-43686
2021-06-03,Sales,Marketing,West,67803,94717,Bank Transfer,TXN108130,26914
2022-02-19,IT,Marketing,South,98618,12023,Bank Transfer,TXN108131,-86595
2023-02-08,Operations,Utilities,West,64137,24778,Cash,TXN108132,-39359
2023-09-10,Finance,Travel,South,65931,138963,UPI,TXN108133,73032
2022-08-02,Finance,Travel,West,133190,145513,UPI,TXN108134,12323
2023-01-10,HR,Utilities,Central,56637,95464,UPI,TXN108135,38827
2021-06-12,Marketing,Utilities,North,11758,25404,Cash,TXN108136,13646
2023-11-05,Finance,Infrastructure,East,73566,121341,Card,TXN108137,47775
2021-07-14,Sales,Travel,South,41913,93392,Card,TXN108138,51479
2022-06-26,Sales,Salaries,East,116385,15747,Bank Transfer,TXN108139,-100638
2021-12-25,Sales,Marketing,East,63569,168296,Cash,TXN108140,104727
2023-04-30,Operations,Travel,West,50584,144589,Cash,TXN108141,94005
2022-03-03,Finance,Utilities,North,26482,152643,Card,TXN108142,126161
2022-05-12,Finance,Salaries,West,128337,104381,Bank Transfer,TXN108143,-23956
2023-04-08,Sales,Infrastructure,East,143229,112673,UPI,TXN108144,-30556
2022-05-01,HR,Training,Central,117919,51729,UPI,TXN108145,-66190
2021-11-26,HR,Infrastructure,North,88663,61577,UPI,TXN108146,-27086
2023-06-08,Finance,Salaries,North,66064,19149,Card,TXN108147,-46915
2023-09-18,Finance,Salaries,East,84088,164936,UPI,TXN108148,80848
2021-09-16,IT,Utilities,West,92452,18410,Bank Transfer,TXN108149,-74042
2021-10-19,Finance,Training,Central,64818,34624,Cash,TXN108150,-30194
2021-05-23,Sales,Utilities,South,91255,84636,Bank Transfer,TXN108151,-6619
2023-01-17,Marketing,Marketing,West,106729,30224,Cash,TXN108152,-76505
2022-09-19,Operations,Training,North,131467,75824,UPI,TXN108153,-55643
2021-03-31,Finance,Training,West,11969,94599,Cash,TXN108154,82630
2022-12-21,Finance,Marketing,South,113275,151120,UPI,TXN108155,37845
2022-04-26,Sales,Infrastructure,Central,53307,151316,Cash,TXN108156,98009
2021-03-25,IT,Salaries,Central,22628,160152,Card,TXN108157,137524
2022-11-04,Marketing,Infrastructure,South,131859,87891,Card,TXN108158,-43968
2022-06-01,Finance,Utilities,South,92554,169082,Card,TXN108159,76528
2022-04-30,HR,Travel,East,143673,31000,Bank Transfer,TXN108160,-112673
2023-02-21,HR,Utilities,North,125880,96020,Card,TXN108161,-29860
2021-04-14,HR,Travel,East,137395,68748,Cash,TXN108162,-68647
2021-12-05,Operations,Salaries,West,25639,104305,UPI,TXN108163,78666
2022-11-18,Operations,Salaries,South,69780,161036,Card,TXN108164,91256
2023-06-19,Marketing,Training,East,68552,156534,UPI,TXN108165,87982
2022-08-30,Finance,Salaries,North,72786,156811,Cash,TXN108166,84025
2021-08-11,Finance,Marketing,North,108911,95937,Card,TXN108167,-12974
2023-10-30,Finance,Marketing,South,114725,49229,Bank Transfer,TXN108168,-65496
2023-12-13,Operations,Travel,East,45833,135337,Bank Transfer,TXN108169,89504
2022-05-18,Marketing,Infrastructure,Central,71093,164800,Cash,TXN108170,93707
2023-04-02,Finance,Training,South,83402,91566,Card,TXN108171,8164
2022-09-16,Sales,Infrastructure,West,40595,125760,Card,TXN108172,85165
2021-06-14,IT,Travel,East,63478,18777,Cash,TXN108173,-44701
2023-11-17,HR,Marketing,East,146642,122158,Bank Transfer,TXN108174,-24484
2023-12-30,HR,Utilities,South,61189,127981,Card,TXN108175,66792
2021-01-19,Sales,Training,East,28569,101217,Card,TXN108176,72648
2023-11-12,Finance,Travel,East,148577,151079,Card,TXN108177,2502
2023-09-16,Marketing,Infrastructure,West,11179,45448,UPI,TXN108178,34269
2022-03-26,Marketing,Travel,West,96622,51570,UPI,TXN108179,-45052
2022-07-06,Operations,Travel,Central,37807,108054,Bank Transfer,TXN108180,70247
2023-12-08,Finance,Salaries,West,24416,84328,Card,TXN108181,59912
2022-11-26,Marketing,Marketing,Central,143332,20598,Bank Transfer,TXN108182,-122734
2022-08-10,Finance,Training,West,48888,125659,UPI,TXN108183,76771
2022-12-22,HR,Salaries,Central,79034,53244,UPI,TXN108184,-25790
2021-04-17,HR,Marketing,West,128101,52545,Card,TXN108185,-75556
2023-02-15,Operations,Travel,West,146550,120843,Bank Transfer,TXN108186,-25707
2023-06-17,HR,Marketing,South,146870,83242,Cash,TXN108187,-63628
2021-12-02,Finance,Infrastructure,West,83633,159280,Bank Transfer,TXN108188,75647
2022-08-30,Sales,Training,Central,91231,54747,Cash,TXN108189,-36484
2023-04-18,Operations,Salaries,South,146452,113947,Card,TXN108190,-32505
2022-08-25,Sales,Training,Central,51707,29451,UPI,TXN108191,-22256
2022-02-07,Finance,Travel,West,41986,92281,Card,TXN108192,50295
2022-06-24,Operations,Infrastructure,West,140906,124654,UPI,TXN108193,-16252
2021-01-24,Sales,Marketing,Central,56804,52604,Card,TXN108194,-4200
2022-09-16,Operations,Marketing,East,39008,32935,Cash,TXN108195,-6073
2023-12-16,Finance,Infrastructure,South,55836,71655,Card,TXN108196,15819
2023-09-13,Marketing,Marketing,South,88102,168141,Bank Transfer,TXN108197,80039
2021-08-11,Operations,Salaries,West,47696,29016,Bank Transfer,TXN108198,-18680
2021-06-28,Marketing,Utilities,South,69075,148643,Cash,TXN108199,79568
2023-03-11,Finance,Marketing,Central,31533,73583,Bank Transfer,TXN108200,42050
2022-03-10,Operations,Travel,West,63150,148719,Cash,TXN108201,85569
2023-03-04,Operations,Marketing,South,147006,141360,Cash,TXN108202,-5646
2023-06-03,Marketing,Training,North,70303,130250,UPI,TXN108203,59947
2022-05-07,HR,Travel,South,112859,117626,UPI,TXN108204,4767
2023-03-21,Marketing,Marketing,Central,66847,33656,Card,TXN108205,-33191
2023-08-19,Marketing,Marketing,South,49324,89602,UPI,TXN108206,40278
2022-02-24,Marketing,Travel,East,61316,127233,Cash,TXN108207,65917
2022-10-11,Finance,Salaries,East,62025,165351,UPI,TXN108208,103326
2022-04-21,IT,Utilities,West,44218,22069,Bank Transfer,TXN108209,-22149
2021-06-19,Marketing,Utilities,East,113940,93331,Bank Transfer,TXN108210,-20609
2021-06-23,Operations,Salaries,Central,109507,136725,Card,TXN108211,27218
2022-04-15,Sales,Marketing,North,49820,75073,Cash,TXN108212,25253
2021-12-11,HR,Utilities,North,101984,63221,Card,TXN108213,-38763
2022-03-21,Marketing,Salaries,West,62176,106486,Card,TXN108214,44310
2023-11-08,Marketing,Salaries,West,32528,107837,UPI,TXN108215,75309
2023-12-30,HR,Utilities,East,61207,54174,Card,TXN108216,-7033
2022-09-20,Marketing,Travel,Central,12191,134365,UPI,TXN108217,122174
2022-08-15,Operations,Infrastructure,East,57378,73691,UPI,TXN108218,16313
2022-06-11,IT,Travel,Central,99752,95731,Card,TXN108219,-4021
2022-04-01,Marketing,Marketing,Central,53497,100256,Card,TXN108220,46759
2023-03-22,HR,Travel,North,118161,132272,Cash,TXN108221,14111
2021-07-07,Marketing,Training,Central,63880,88109,UPI,TXN108222,24229
2023-10-18,Finance,Infrastructure,South,113994,73366,Bank Transfer,TXN108223,-40628
2022-12-12,Operations,Infrastructure,Central,94931,15977,Cash,TXN108224,-78954
2022-06-13,Operations,Salaries,North,34819,160876,UPI,TXN108225,126057
2022-03-10,IT,Training,East,45216,36853,UPI,TXN108226,-8363
2021-10-15,Finance,Marketing,Central,109028,169682,UPI,TXN108227,60654
2022-05-14,Finance,Salaries,South,101676,13274,UPI,TXN108228,-88402
2021-10-30,IT,Travel,West,74469,78394,UPI,TXN108229,3925
2021-03-28,Sales,Travel,East,55219,121432,Cash,TXN108230,66213
2023-04-10,Marketing,Utilities,West,26487,137200,UPI,TXN108231,110713
2022-03-14,Finance,Salaries,South,46815,68323,Card,TXN108232,21508
2022-06-25,Sales,Training,North,102338,45446,Bank Transfer,TXN108233,-56892
2023-11-12,Sales,Salaries,North,49352,69011,Cash,TXN108234,19659
2023-04-13,Operations,Salaries,East,63974,30423,Cash,TXN108235,-33551
2023-03-08,Marketing,Salaries,Central,145905,23963,Bank Transfer,TXN108236,-121942
2022-07-14,Operations,Infrastructure,Central,30030,94896,Cash,TXN108237,64866
2023-02-01,HR,Utilities,West,132357,118899,UPI,TXN108238,-13458
2022-04-12,Operations,Marketing,North,15290,9699,UPI,TXN108239,-5591
2022-11-06,Finance,Marketing,Central,134605,138014,Bank Transfer,TXN108240,3409
2022-11-16,Finance,Marketing,Central,142891,162290,Cash,TXN108241,19399
2021-05-18,Marketing,Infrastructure,North,80643,165748,Card,TXN108242,85105
2022-08-01,Sales,Utilities,North,22736,133143,Bank Transfer,TXN108243,110407
2022-12-11,Finance,Training,South,21480,33289,Cash,TXN108244,11809
2021-08-16,Operations,Utilities,West,47551,59237,Cash,TXN108245,11686
2021-10-08,Operations,Infrastructure,North,28140,91371,Bank Transfer,TXN108246,63231
2022-11-15,Marketing,Training,South,135417,130116,UPI,TXN108247,-5301
2023-04-08,Operations,Salaries,North,94247,91317,Bank Transfer,TXN108248,-2930
2022-03-07,IT,Travel,East,118624,112478,Bank Transfer,TXN108249,-6146
2023-11-30,Marketing,Salaries,East,58717,121032,Bank Transfer,TXN108250,62315
2021-10-29,Marketing,Marketing,East,23147,65768,Bank Transfer,TXN108251,42621
2022-06-17,Finance,Salaries,North,49022,41458,Bank Transfer,TXN108252,-7564
2023-02-08,Marketing,Infrastructure,Central,108718,121717,UPI,TXN108253,12999
2022-03-20,HR,Marketing,Central,38670,15898,Card,TXN108254,-22772
2023-11-23,Finance,Travel,East,104362,105783,UPI,TXN108255,1421
2021-09-17,Finance,Training,West,18146,65115,Card,TXN108256,46969
2023-01-09,IT,Training,South,23787,126698,UPI,TXN108257,102911
2023-03-07,Finance,Marketing,East,41544,85252,Bank Transfer,TXN108258,43708
2021-03-11,Sales,Salaries,South,53028,82503,Cash,TXN108259,29475
2023-09-10,Operations,Utilities,South,35598,127254,Card,TXN108260,91656
2022-04-26,Operations,Utilities,East,135857,91985,Card,TXN108261,-43872
2021-01-24,Marketing,Training,Central,70263,138086,Cash,TXN108262,67823
2023-08-23,IT,Utilities,West,30354,139112,Card,TXN108263,108758
2023-01-16,Operations,Marketing,East,36108,124932,UPI,TXN108264,88824
2023-04-25,Sales,Utilities,South,98490,65642,Card,TXN108265,-32848
2021-11-21,IT,Infrastructure,North,26727,38383,UPI,TXN108266,11656
2023-03-09,HR,Training,North,147655,83538,Bank Transfer,TXN108267,-64117
2021-01-18,Operations,Travel,South,59899,131668,Card,TXN108268,71769
2021-02-13,Finance,Utilities,East,144428,72002,Card,TXN108269,-72426
2021-06-04,Sales,Infrastructure,Central,130586,65726,Card,TXN108270,-64860
2023-05-17,Sales,Infrastructure,East,75921,74986,UPI,TXN108271,-935
2023-07-11,Operations,Marketing,West,25811,138944,Bank Transfer,TXN108272,113133
2023-01-13,Marketing,Training,North,79769,134295,Cash,TXN108273,54526
2021-08-13,HR,Marketing,South,38919,59747,Cash,TXN108274,20828
2021-08-05,Finance,Travel,Central,16246,135482,Cash,TXN108275,119236
2021-01-31,HR,Travel,East,138619,114825,UPI,TXN108276,-23794
2023-12-19,HR,Salaries,West,77271,117550,Cash,TXN108277,40279
2023-06-17,Operations,Travel,East,28941,18727,Card,TXN108278,-10214
2023-07-24,Finance,Training,West,89222,62061,Bank Transfer,TXN108279,-27161
2022-03-21,Operations,Training,East,109482,112929,Bank Transfer,TXN108280,3447
2022-06-14,Operations,Marketing,Central,24422,137495,UPI,TXN108281,113073
2023-01-08,Marketing,Infrastructure,Central,109183,85236,Card,TXN108282,-23947
2023-05-24,Sales,Salaries,South,93425,62693,Cash,TXN108283,-30732
2022-07-20,Marketing,Travel,Central,130016,60973,Bank Transfer,TXN108284,-69043
2021-03-17,Marketing,Infrastructure,West,113601,136558,Card,TXN108285,22957
2022-07-01,Operations,Marketing,South,129797,77647,Card,TXN108286,-52150
2021-09-24,Marketing,Utilities,Central,86033,8688,UPI,TXN108287,-77345
2021-11-13,Marketing,Salaries,North,139886,149376,UPI,TXN108288,9490
2021-01-25,IT,Training,West,93526,20862,Card,TXN108289,-72664
2021-06-09,Finance,Infrastructure,South,72034,79752,UPI,TXN108290,7718
2022-08-19,Sales,Marketing,West,49264,108964,Card,TXN108291,59700
2023-06-19,Finance,Marketing,South,102963,116794,UPI,TXN108292,13831
2022-05-17,Sales,Salaries,West,11324,39269,Bank Transfer,TXN108293,27945
2023-10-10,IT,Salaries,North,30286,105564,UPI,TXN108294,75278
2022-12-04,Operations,Travel,Central,135646,54873,Card,TXN108295,-80773
2021-01-01,Sales,Travel,East,36730,94668,Bank Transfer,TXN108296,57938
2023-01-11,Sales,Training,East,63737,80948,Card,TXN108297,17211
2021-11-16,Sales,Training,East,127410,53330,Card,TXN108298,-74080
2022-01-17,IT,Salaries,South,12894,17465,UPI,TXN108299,4571
2023-06-17,Finance,Salaries,Central,132336,80422,Bank Transfer,TXN108300,-51914
2022-12-18,IT,Infrastructure,South,58896,106316,Card,TXN108301,47420
2021-11-03,Sales,Travel,South,57563,64627,Cash,TXN108302,7064
2022-01-26,Marketing,Marketing,South,131256,143777,UPI,TXN108303,12521
2023-09-17,Sales,Travel,South,137481,141138,Bank Transfer,TXN108304,3657
2021-10-25,Marketing,Travel,Central,94595,113218,Bank Transfer,TXN108305,18623
2021-08-21,Operations,Salaries,East,28323,68421,Card,TXN108306,40098
2021-09-28,IT,Salaries,West,104685,169517,Bank Transfer,TXN108307,64832
2023-12-20,Marketing,Travel,South,59165,107354,Bank Transfer,TXN108308,48189
2022-11-08,IT,Utilities,Central,57993,42920,Cash,TXN108309,-15073
2022-12-07,HR,Utilities,North,121318,167575,Bank Transfer,TXN108310,46257
2021-08-22,Finance,Training,West,140140,56406,Cash,TXN108311,-83734
2023-04-25,HR,Travel,South,125433,165998,UPI,TXN108312,40565
2022-05-06,Marketing,Utilities,South,67314,62939,UPI,TXN108313,-4375
2022-05-18,HR,Training,West,24640,84876,UPI,TXN108314,60236
2023-06-09,Finance,Training,West,121115,60793,Bank Transfer,TXN108315,-60322
2022-08-15,Marketing,Travel,South,45950,166337,UPI,TXN108316,120387
2023-01-16,Operations,Training,Central,128174,8173,Cash,TXN108317,-120001
2022-03-04,Operations,Salaries,North,96426,113558,Bank Transfer,TXN108318,17132
2022-11-28,Finance,Salaries,Central,44675,90368,Bank Transfer,TXN108319,45693
2022-10-08,Finance,Salaries,East,45431,22389,Cash,TXN108320,-23042
2023-01-02,Marketing,Marketing,East,18127,66794,Cash,TXN108321,48667
2023-03-11,IT,Salaries,East,26712,13835,Cash,TXN108322,-12877
2021-12-30,Marketing,Salaries,South,20397,35062,UPI,TXN108323,14665
2021-07-21,IT,Travel,North,31101,156237,Bank Transfer,TXN108324,125136
2023-06-01,IT,Utilities,North,134567,163819,Card,TXN108325,29252
2021-05-26,IT,Utilities,South,55196,39269,Card,TXN108326,-15927
2023-04-16,Marketing,Salaries,South,90560,151033,Bank Transfer,TXN108327,60473
2022-10-01,Sales,Salaries,South,112185,133288,Bank Transfer,TXN108328,21103
2021-05-15,Sales,Salaries,North,50876,123120,Cash,TXN108329,72244
2022-09-18,Operations,Training,South,103553,133665,UPI,TXN108330,30112
2021-03-05,Sales,Travel,West,87972,103727,Cash,TXN108331,15755
2022-05-06,Sales,Travel,West,118700,138845,Cash,TXN108332,20145
2021-02-10,IT,Travel,West,16747,42627,Card,TXN108333,25880
2023-10-24,IT,Utilities,South,28583,66694,UPI,TXN108334,38111
2023-07-02,Finance,Marketing,West,45497,11919,Bank Transfer,TXN108335,-33578
2023-09-02,IT,Utilities,South,84323,112694,Bank Transfer,TXN108336,28371
2022-01-03,Marketing,Travel,West,149110,41316,Card,TXN108337,-107794
2023-07-07,Finance,Infrastructure,South,13910,126262,Cash,TXN108338,112352
2023-10-25,Finance,Marketing,Central,111800,68982,UPI,TXN108339,-42818
2021-09-01,Sales,Salaries,East,50270,8166,Cash,TXN108340,-42104
2023-06-21,IT,Training,Central,149234,151024,UPI,TXN108341,1790
2021-06-15,Sales,Utilities,East,86798,26784,Cash,TXN108342,-60014
2023-11-16,IT,Training,East,109796,50607,UPI,TXN108343,-59189
2023-11-07,Sales,Marketing,West,40270,125877,Cash,TXN108344,85607
2022-12-29,Sales,Infrastructure,East,63054,135328,Card,TXN108345,72274
2022-04-28,Sales,Marketing,East,113241,76157,UPI,TXN108346,-37084
2022-06-27,Marketing,Utilities,Central,33801,44169,Cash,TXN108347,10368
2023-07-20,Operations,Travel,East,91392,112770,UPI,TXN108348,21378
2022-02-04,Sales,Salaries,South,87588,154365,Cash,TXN108349,66777
2022-09-11,HR,Travel,South,37789,103729,Card,TXN108350,65940
2023-05-29,HR,Travel,West,23683,8542,UPI,TXN108351,-15141
2021-04-11,HR,Utilities,Central,49162,38246,Cash,TXN108352,-10916
2023-05-30,Marketing,Travel,North,149244,52544,Card,TXN108353,-96700
2023-04-10,Finance,Travel,Central,49225,115063,Cash,TXN108354,65838
2023-01-29,Sales,Utilities,North,46064,129700,Bank Transfer,TXN108355,83636
2021-06-12,HR,Utilities,East,97704,84473,Cash,TXN108356,-13231
2022-05-17,Marketing,Infrastructure,North,25698,36250,Bank Transfer,TXN108357,10552
2022-07-01,Finance,Travel,East,87320,163573,Card,TXN108358,76253
2022-01-16,HR,Marketing,Central,103667,108064,Cash,TXN108359,4397
2023-05-20,IT,Salaries,Central,87987,83957,UPI,TXN108360,-4030
2023-06-24,Operations,Training,West,48328,79309,UPI,TXN108361,30981
2023-09-29,Sales,Salaries,West,27358,125389,UPI,TXN108362,98031
2022-09-01,Operations,Utilities,East,16276,72336,UPI,TXN108363,56060
2021-11-03,Operations,Training,East,16224,14310,Cash,TXN108364,-1914
2021-02-24,IT,Utilities,South,60822,152938,Cash,TXN108365,92116
2023-09-10,IT,Infrastructure,South,115422,123429,Bank Transfer,TXN108366,8007
2021-11-29,IT,Travel,South,31555,26618,Cash,TXN108367,-4937
2021-05-07,Finance,Utilities,Central,73689,77072,Card,TXN108368,3383
2022-12-06,HR,Utilities,North,47573,24941,UPI,TXN108369,-22632
2021-08-31,Sales,Salaries,East,71238,153065,Cash,TXN108370,81827
2022-08-23,IT,Travel,West,36107,36786,Card,TXN108371,679
2022-05-18,Marketing,Infrastructure,East,30200,48198,Bank Transfer,TXN108372,17998
2022-08-27,Sales,Utilities,North,25308,105274,Card,TXN108373,79966
2021-10-30,Sales,Utilities,East,80669,75346,Bank Transfer,TXN108374,-5323
2021-08-23,Sales,Utilities,West,75234,26740,UPI,TXN108375,-48494
2023-11-28,IT,Salaries,West,107412,85885,Bank Transfer,TXN108376,-21527
2021-05-19,IT,Utilities,North,84309,37377,Bank Transfer,TXN108377,-46932
2021-07-14,HR,Utilities,West,91779,36015,Card,TXN108378,-55764
2022-10-09,IT,Salaries,Central,90564,60658,UPI,TXN108379,-29906
2021-01-01,IT,Utilities,West,95477,61539,Card,TXN108380,-33938
2022-07-15,Sales,Travel,North,97601,97250,UPI,TXN108381,-351
2022-12-14,HR,Travel,North,138692,131626,Card,TXN108382,-7066
2022-02-17,Operations,Salaries,East,92150,96855,Cash,TXN108383,4705
